,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
Aino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666669,0.524390243902439
Albedo,0.22448979591836732,0.26,0.23076923076923078,0.23529411764705882,0.24,0.25925925925925924,0.24074074074074073,0.17857142857142855,0.21818181818181817,0.15517241379310345,0.21052631578947367,0.15789473684210525,0.08771929824561403,0.07142857142857142,0.13333333333333333,0.10714285714285714,0.07272727272727272,0.05263157894736842,0.05172413793103448,0.10344827586206896,0.11475409836065574,0.14516129032258063,0.11940298507462686,0.08955223880597014,0.06060606060606061,0.14705882352941177,0.15492957746478875,0.1232876712328767,0.1095890410958904,0.13513513513513514,0.16666666666666666,0.13513513513513514,0.0945945945945946,0.0684931506849315,0.04285714285714286,0.13333333333333333,0.0641025641025641,0.14102564102564102,0.06097560975609756,0.05952380952380952,0.012048192771084338,0.034482758620689655,0.011627906976744186,0.04819277108433735,0.034482758620689655,,,0.010638297872340425,,
Alhaitham,,,,,,,,0.17857142857142855,0.39999999999999997,0.3793103448275862,0.40350877192982454,0.49122807017543857,0.3333333333333333,0.3571428571428571,0.48333333333333334,0.4107142857142857,0.36363636363636365,0.3157894736842105,0.27586206896551724,0.3275862068965517,0.3114754098360656,0.3064516129032258,0.2537313432835821,0.2835820895522388,0.2727272727272727,0.2647058823529412,0.26760563380281693,0.2191780821917808,0.2191780821917808,0.1891891891891892,0.18055555555555555,0.12162162162162163,0.14864864864864866,0.1506849315068493,0.15714285714285714,0.13333333333333333,0.1794871794871795,0.15384615384615385,0.14634146341463417,0.11904761904761904,0.07228915662650603,0.10344827586206896,0.12790697674418605,0.07228915662650603,0.13793103448275862,0.0625,0.05,0.06382978723404255,0.11111111111111112,0.08536585365853659
Aloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038461538461538464,,0.011904761904761904,,,,,,,,,,
Ambor,,,,,,,,,,,,,,,,,,,,,,,0.014925373134328358,,,,,0.0136986301369863,0.0547945205479452,,,0.02702702702702703,0.013513513513513514,,,,0.01282051282051282,,0.04878048780487805,0.08333333333333333,0.024096385542168676,0.022988505747126436,,,0.022988505747126436,,,,,
Arataki Itto,0.14285714285714285,0.12,0.09615384615384616,0.09803921568627451,0.08,0.16666666666666666,0.14814814814814814,0.19642857142857142,0.10909090909090909,0.10344827586206896,0.07017543859649122,0.08771929824561403,0.07017543859649122,0.07142857142857142,0.06666666666666667,0.05357142857142857,0.05454545454545454,0.05263157894736842,0.05172413793103448,0.06896551724137931,0.04918032786885246,0.06451612903225806,0.05970149253731343,0.04477611940298507,0.045454545454545456,0.1323529411764706,0.09859154929577466,0.0684931506849315,0.0821917808219178,0.0945945945945946,0.09722222222222221,0.06756756756756757,0.02702702702702703,0.0273972602739726,0.02857142857142857,0.08,0.038461538461538464,0.10256410256410256,0.04878048780487805,0.047619047619047616,0.060240963855421686,0.04597701149425287,0.046511627906976744,0.04819277108433735,0.034482758620689655,0.037500000000000006,0.05,0.031914893617021274,0.03333333333333333,0.024390243902439025
Arlecchino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5675675675675675,0.5675675675675675,0.4246575342465753,0.3857142857142857,0.48000000000000004,0.5256410256410257,0.3974358974358974,0.5365853658536586,0.40476190476190477,0.6144578313253012,0.6091954022988506,0.47674418604651164,0.5662650602409639,0.4942528735632184,0.4375,0.45,0.28723404255319146,0.22222222222222224,0.23170731707317074
Baizhu,,,,,,,,,,,,,,0.4107142857142857,0.5166666666666666,0.46428571428571425,0.3818181818181818,0.38596491228070173,0.3103448275862069,0.3448275862068966,0.3278688524590164,0.43548387096774194,0.40298507462686567,0.3582089552238806,0.3787878787878788,0.4264705882352941,0.4084507042253521,0.3287671232876712,0.273972602739726,0.28378378378378377,0.2777777777777778,0.28378378378378377,0.2972972972972973,0.273972602739726,0.21428571428571427,0.25333333333333335,0.2948717948717949,0.28205128205128205,0.23170731707317074,0.23809523809523808,0.1927710843373494,0.1839080459770115,0.18604651162790697,0.22891566265060243,0.1839080459770115,0.1125,0.07500000000000001,0.0851063829787234,0.18888888888888888,0.1951219512195122
Barbara,0.16326530612244897,0.28,0.3076923076923077,0.27450980392156865,0.26,0.25925925925925924,0.37037037037037035,0.42857142857142855,0.2727272727272727,0.27586206896551724,0.2631578947368421,0.2982456140350877,0.22807017543859648,0.3571428571428571,0.23333333333333334,0.17857142857142855,0.19999999999999998,0.2631578947368421,0.1724137931034483,0.20689655172413793,0.19672131147540983,0.22580645161290322,0.11940298507462686,0.1791044776119403,0.18181818181818182,0.08823529411764705,0.1267605633802817,0.136986301369863,0.1095890410958904,0.0945945945945946,0.09722222222222221,0.06756756756756757,0.12162162162162163,0.1232876712328767,0.07142857142857142,0.09333333333333334,0.08974358974358974,0.0641025641025641,0.06097560975609756,0.11904761904761904,0.10843373493975904,0.10344827586206896,0.11627906976744186,0.012048192771084338,0.04597701149425287,0.037500000000000006,0.08750000000000001,0.11702127659574468,0.12222222222222223,0.13414634146341464
Beidou,0.2040816326530612,0.2,0.17307692307692307,0.1568627450980392,0.08,0.14814814814814814,0.1111111111111111,0.125,0.16363636363636364,0.15517241379310345,0.19298245614035087,0.17543859649122806,0.17543859649122806,0.19642857142857142,0.2,0.19642857142857142,0.19999999999999998,0.21052631578947367,0.13793103448275862,0.15517241379310345,0.14754098360655737,0.16129032258064516,0.11940298507462686,0.1791044776119403,0.15151515151515152,0.1323529411764706,0.15492957746478875,0.1095890410958904,0.1232876712328767,0.0945945945945946,0.1388888888888889,0.13513513513513514,0.14864864864864866,0.1643835616438356,0.15714285714285714,0.14666666666666667,0.15384615384615385,0.16666666666666666,0.12195121951219512,0.05952380952380952,0.0963855421686747,0.08045977011494253,0.09302325581395349,0.03614457831325302,0.011494252873563218,0.0125,,0.07446808510638298,0.011111111111111112,0.024390243902439025
Bennett,0.7755102040816326,0.8,0.8653846153846154,0.8627450980392157,0.8200000000000001,0.8333333333333333,0.7962962962962963,0.8392857142857142,0.7636363636363636,0.7758620689655172,0.894736842105263,0.8596491228070176,0.8245614035087718,0.7678571428571428,0.8333333333333334,0.7321428571428571,0.7454545454545454,0.631578947368421,0.5517241379310345,0.7931034482758621,0.7540983606557378,0.6612903225806451,0.5074626865671642,0.5074626865671642,0.5,0.7058823529411764,0.619718309859155,0.6575342465753424,0.6712328767123288,0.6486486486486487,0.6666666666666666,0.7027027027027027,0.7432432432432433,0.6301369863013698,0.6428571428571428,0.7733333333333334,0.7692307692307692,0.7051282051282051,0.7317073170731707,0.7857142857142857,0.8433734939759037,0.735632183908046,0.7441860465116279,0.7951807228915663,0.7816091954022988,0.775,0.75,0.5638297872340425,0.5777777777777778,0.475609756097561
Candace,,,,,,,,,,,,,,,,,,,,,,,0.014925373134328358,0.014925373134328358,,,0.014084507042253521,0.0136986301369863,0.0136986301369863,0.013513513513513514,,,0.013513513513513514,,,,,,0.012195121951219513,0.011904761904761904,,,,,,,0.0125,0.010638297872340425,,
Charlotte,,,,,,,,,,,,,,,,,,,,,,,,0.07462686567164178,0.09090909090909091,0.08823529411764705,0.09859154929577466,0.0958904109589041,0.0958904109589041,0.05405405405405406,0.05555555555555555,0.05405405405405406,0.08108108108108109,0.0547945205479452,0.07142857142857142,0.06666666666666667,0.05128205128205128,0.07692307692307693,0.07317073170731708,0.08333333333333333,0.13253012048192772,0.10344827586206896,0.10465116279069767,0.14457831325301207,0.10344827586206896,0.23750000000000002,0.3375,0.0851063829787234,0.11111111111111112,0.08536585365853659
Chasca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5595238095238095,0.5180722891566265,0.40229885057471265,0.3372093023255814,0.3373493975903615,0.3218390804597701,0.275,0.325,0.2765957446808511,0.2555555555555556,0.29268292682926833
Chevreuse,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14084507042253522,0.1232876712328767,0.1232876712328767,0.10810810810810811,0.125,0.21621621621621623,0.20270270270270271,0.1917808219178082,0.15714285714285714,0.16,0.15384615384615385,0.16666666666666666,0.15853658536585366,0.16666666666666666,0.21686746987951808,0.21839080459770116,0.19767441860465115,0.30120481927710846,0.26436781609195403,0.2625,0.23750000000000002,0.19148936170212766,0.16666666666666669,0.14634146341463417
Chiori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2972972972972973,0.40277777777777773,0.24324324324324326,0.17567567567567569,0.1643835616438356,0.12857142857142856,0.18666666666666668,0.15384615384615385,0.2948717948717949,0.23170731707317074,0.19047619047619047,0.1927710843373494,0.16091954022988506,0.13953488372093023,0.21686746987951808,0.1724137931034483,0.1875,0.15000000000000002,0.10638297872340426,0.1,0.10975609756097561
Chongyun,0.061224489795918366,0.1,0.09615384615384616,0.0784313725490196,,0.018518518518518517,0.018518518518518517,0.03571428571428571,0.01818181818181818,0.017241379310344827,0.12280701754385964,0.10526315789473684,,,0.05,0.017857142857142856,0.01818181818181818,0.017543859649122806,0.017241379310344827,,0.01639344262295082,0.016129032258064516,0.029850746268656716,,,0.014705882352941176,0.04225352112676056,0.0273972602739726,0.0547945205479452,0.05405405405405406,0.027777777777777776,0.02702702702702703,,0.0136986301369863,,,,,,,0.0963855421686747,0.12643678160919541,0.011627906976744186,0.04819277108433735,0.022988505747126436,0.08750000000000001,0.125,0.031914893617021274,0.022222222222222223,
Citlali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6265060240963856,0.735632183908046,0.6395348837209303,0.6867469879518072,0.45977011494252873,0.625,0.6000000000000001,0.5744680851063829,0.3666666666666667,0.3536585365853659
Clorinde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3698630136986301,0.32857142857142857,0.22666666666666668,0.3333333333333333,0.2692307692307692,0.25609756097560976,0.20238095238095238,0.2530120481927711,0.1954022988505747,0.2441860465116279,0.1927710843373494,0.1839080459770115,0.125,0.125,0.1595744680851064,0.14444444444444446,0.14634146341463417
Collei,0.26530612244897955,0.26,0.2692307692307693,0.29411764705882354,0.26,0.25925925925925924,0.25925925925925924,0.26785714285714285,0.2545454545454545,0.24137931034482757,0.22807017543859648,0.2631578947368421,0.22807017543859648,0.19642857142857142,0.16666666666666666,0.07142857142857142,0.03636363636363636,0.08771929824561403,0.06896551724137931,0.06896551724137931,0.04918032786885246,0.08064516129032258,0.1044776119402985,0.029850746268656716,0.06060606060606061,0.1323529411764706,0.18309859154929578,0.1506849315068493,0.136986301369863,0.05405405405405406,0.027777777777777776,0.04054054054054054,0.013513513513513514,0.0273972602739726,,0.04,0.01282051282051282,,0.04878048780487805,0.08333333333333333,0.012048192771084338,0.011494252873563218,0.011627906976744186,0.024096385542168676,0.09195402298850575,,,,0.022222222222222223,0.13414634146341464
Cyno,0.22448979591836732,0.22,0.21153846153846156,0.23529411764705882,0.24,0.2222222222222222,0.18518518518518517,0.17857142857142855,0.16363636363636364,0.13793103448275862,0.17543859649122806,0.19298245614035087,0.15789473684210525,0.17857142857142855,0.16666666666666666,0.14285714285714285,0.10909090909090909,0.12280701754385964,0.10344827586206896,0.10344827586206896,0.14754098360655737,0.0967741935483871,0.1044776119402985,0.16417910447761194,0.13636363636363635,0.14705882352941177,0.09859154929577466,0.1232876712328767,0.1095890410958904,0.10810810810810811,0.125,0.0945945945945946,0.05405405405405406,0.0821917808219178,0.04285714285714286,0.05333333333333334,0.08974358974358974,0.07692307692307693,0.06097560975609756,0.08333333333333333,0.04819277108433735,0.04597701149425287,0.10465116279069767,0.03614457831325302,0.034482758620689655,0.0125,0.0125,0.09574468085106383,0.1,0.04878048780487805
Dahlia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.06382978723404255,0.044444444444444446,0.03658536585365854
Dehya,,,,,,,,,,,0.14035087719298245,0.15789473684210525,0.14035087719298245,0.10714285714285714,0.15,0.07142857142857142,0.03636363636363636,0.07017543859649122,0.05172413793103448,0.15517241379310345,0.13114754098360656,0.11290322580645161,0.13432835820895522,0.11940298507462686,0.10606060606060606,0.16176470588235295,0.15492957746478875,0.136986301369863,0.1095890410958904,0.13513513513513514,0.16666666666666666,0.17567567567567569,0.12162162162162163,0.136986301369863,0.11428571428571428,0.2,0.2564102564102564,0.2564102564102564,0.21951219512195122,0.19047619047619047,0.1927710843373494,0.12643678160919541,0.11627906976744186,0.18072289156626506,0.12643678160919541,0.1375,0.125,0.07446808510638298,0.022222222222222223,0.03658536585365854
Diluc,0.14285714285714285,0.16,0.21153846153846156,0.23529411764705882,0.18,0.14814814814814814,0.14814814814814814,0.125,0.16363636363636364,0.10344827586206896,0.12280701754385964,0.12280701754385964,0.08771929824561403,0.08928571428571427,0.16666666666666666,0.10714285714285714,0.12727272727272726,0.03508771929824561,0.034482758620689655,0.08620689655172414,0.09836065573770492,0.11290322580645161,0.07462686567164178,0.05970149253731343,0.10606060606060606,0.1323529411764706,0.11267605633802817,0.1095890410958904,0.1095890410958904,0.10810810810810811,0.1111111111111111,0.08108108108108109,0.10810810810810811,0.0547945205479452,,0.10666666666666667,0.10256410256410256,0.11538461538461538,0.06097560975609756,0.03571428571428571,0.08433734939759037,0.08045977011494253,0.046511627906976744,0.060240963855421686,0.04597701149425287,0.05,0.025,0.031914893617021274,0.011111111111111112,
Diona,0.42857142857142855,0.4,0.42307692307692313,0.4117647058823529,0.36,0.38888888888888884,0.4074074074074074,0.4107142857142857,0.36363636363636365,0.3793103448275862,0.3684210526315789,0.3684210526315789,0.42105263157894735,0.3571428571428571,0.26666666666666666,0.23214285714285712,0.21818181818181817,0.21052631578947367,0.24137931034482757,0.1896551724137931,0.1639344262295082,0.2096774193548387,0.14925373134328357,0.16417910447761194,0.15151515151515152,0.10294117647058823,0.1267605633802817,0.1232876712328767,0.0958904109589041,0.10810810810810811,0.09722222222222221,0.0945945945945946,0.12162162162162163,0.0958904109589041,0.08571428571428572,0.09333333333333334,0.14102564102564102,0.07692307692307693,0.10975609756097561,0.16666666666666666,0.16867469879518074,0.14942528735632182,0.09302325581395349,0.13253012048192772,0.09195402298850575,0.1625,0.1625,0.10638297872340426,0.03333333333333333,0.024390243902439025
