Unnamed: 0,Date,Primogem Used,Total Users,Average Used,Primogem Supplied
110,2023-01-17,292115.01743448124,389328,0.7503056996529437,720.0
111,2023-01-18,55694.12849462678,389328,0.14305194718753025,0.0
112,2023-01-19,1954710.6337142345,372662,5.245264163542927,450.0
113,2023-01-20,1306611.880442147,372662,3.50615807472226,0.0
114,2023-01-21,1529798.6477692248,372662,4.10505672102126,570.0
115,2023-01-22,1074343.037283707,372662,2.8828886156455633,0.0
116,2023-01-23,1328314.1863110713,372662,3.5643939717789075,550.0
117,2023-01-24,940628.462827981,372662,2.524079360997314,0.0
118,2023-01-25,1641085.3914015596,372662,4.403683207307318,1040.0
119,2023-01-26,851348.2249894253,372662,2.2845050608578963,0.0
120,2023-01-27,696388.4579208404,372662,1.868686525379138,0.0
121,2023-01-28,663892.7483010495,372662,1.7814876437657972,0.0
122,2023-01-29,609450.7221774238,372662,1.6353980877508942,0.0
123,2023-01-30,509347.7993118121,372662,1.3667822297733927,0.0
124,2023-01-31,648995.0856709911,372662,1.7415113042676502,80.0
125,2023-02-01,1288413.567290535,372662,3.4573247803385776,80.0
126,2023-02-02,678666.7788760866,372662,1.8211322294091874,80.0
127,2023-02-03,596031.763994922,372662,1.5993896989629264,100.0
128,2023-02-04,647212.1812985797,372662,1.736727064467479,100.0
129,2023-02-05,677022.147196791,372662,1.8167190301044673,160.0
130,2023-02-06,500714.70304868487,372662,1.3436162073103373,0.0
131,2023-02-07,338008.41169048025,372662,0.907010673721711,200.0
132,2023-02-08,6165862.612645509,387737,15.902177539531973,0.0
133,2023-02-09,2147390.219359695,387737,5.538264904715555,230.0
134,2023-02-10,1752345.968614671,387737,4.519419009830558,90.0
135,2023-02-11,1566239.4686848202,387737,4.039437734043489,70.0
136,2023-02-12,1286658.9113369496,387737,3.3183805294231647,70.0
137,2023-02-13,1122033.1639545832,387737,2.8937995702101764,70.0
138,2023-02-14,1033489.4040916534,387737,2.6654392128985713,70.0
139,2023-02-15,912214.6533538644,387737,2.3526634119360916,0.0
140,2023-02-16,1167830.7155590104,387737,3.011914559505568,80.0
141,2023-02-17,1736282.8673702786,387737,4.477991183122267,400.0
142,2023-02-18,1172980.2244385032,387737,3.02519549188884,80.0
143,2023-02-19,973509.6626959668,387737,2.510747395002197,80.0
144,2023-02-20,842323.4285048324,387737,2.1724092065106824,100.0
145,2023-02-21,695211.1001470576,387737,1.7929965418493916,0.0
146,2023-02-22,686659.9012513892,387737,1.770942420381313,0.0
147,2023-02-23,680504.3689724063,387737,1.7550668854723852,0.0
148,2023-02-24,691241.8093801966,387737,1.7827594719621718,0.0
149,2023-02-25,681185.4898732285,387737,1.7568235424352807,0.0
150,2023-02-26,685853.5167366226,387737,1.7688627000689192,0.0
151,2023-02-27,708582.9909356146,387737,1.8274835544083092,0.0
152,2023-02-28,390012.1765036038,387737,1.0058678343918785,640.0
153,2023-03-01,91309.34558954425,387737,0.23549299032474139,60.0
154,2023-03-02,1493298.1716226172,238426,6.263151550680786,245.0
155,2023-03-03,1063791.3116820462,238426,4.461725280305194,330.0
156,2023-03-04,898688.8771878676,238426,3.7692570323197456,100.0
157,2023-03-05,742251.6993415906,238426,3.1131323737410797,250.0
158,2023-03-06,539320.2286485903,238426,2.262002586331148,100.0
159,2023-03-07,541306.1451187854,238426,2.2703318644727735,250.0
160,2023-03-08,476461.6551571944,238426,1.9983628260223063,0.0
161,2023-03-09,434399.697620762,238426,1.8219476802897419,0.0
162,2023-03-10,418880.3565922904,238426,1.7568568721208693,20.0
163,2023-03-11,399732.5035867024,238426,1.6765474553391928,0.0
164,2023-03-12,366537.2724850027,238426,1.5373208982451692,0.0
165,2023-03-13,290683.89774298173,238426,1.2191786874878652,0.0
166,2023-03-14,290106.21396645496,238426,1.216755781527413,70.0
167,2023-03-15,286578.43688275415,238426,1.201959672530488,70.0
168,2023-03-16,344346.8145354302,238426,1.4442502685757015,70.0
169,2023-03-17,305938.0387459304,238426,1.2831572007496264,90.0
170,2023-03-18,321329.9192970188,238426,1.3477134175677938,70.0
171,2023-03-19,316819.4630489771,238426,1.328795781705758,70.0
172,2023-03-20,241854.20002033532,238426,1.0143784655211063,0.0
173,2023-03-21,134431.7431703253,238426,0.5638300486118347,110.0
174,2023-03-22,3943025.61395009,320646,12.2971302119786,50.0
175,2023-03-23,1314029.4689300517,320646,4.098069113383768,50.0
176,2023-03-24,1075762.7188594225,320646,3.354985619216901,50.0
177,2023-03-25,955092.5153485812,320646,2.978650958841156,50.0
178,2023-03-26,831300.838194854,320646,2.5925813457671514,50.0
179,2023-03-27,687978.911428681,320646,2.1456026628390217,120.0
180,2023-03-28,634992.2788742217,320646,1.9803530337949693,0.0
181,2023-03-29,608310.5648311685,320646,1.8971406623852114,0.0
182,2023-03-30,629460.8439629307,320646,1.9631021249693765,0.0
183,2023-03-31,1251026.1957703258,320646,3.90158054605492,360.0
184,2023-04-01,1740060.8918245158,320646,5.426735065538057,60.0
185,2023-04-02,805489.3879431691,320646,2.512083069625597,60.0
186,2023-04-03,601964.3334910357,320646,1.8773486445832344,80.0
187,2023-04-04,521148.38628952106,320646,1.6253076174021228,60.0
188,2023-04-05,493428.09369984566,320646,1.5388562268041568,60.0
189,2023-04-06,475890.8438030173,320646,1.4841627333664456,60.0
190,2023-04-07,441221.829556108,320646,1.3760403359346693,0.0
191,2023-04-08,414455.9581354279,320646,1.2925655025649092,0.0
192,2023-04-09,406453.35659018526,320646,1.2676077561865273,0.0
193,2023-04-10,380840.8237765274,320646,1.1877298446777051,20.0
194,2023-04-11,181867.91838693665,320646,0.5671922256536388,640.0
195,2023-04-12,61471.2263533828,320646,0.19171056664790082,60.0
196,2023-04-13,1988964.014345735,300734,6.613698532077301,120.0
197,2023-04-14,1448570.1482466108,300734,4.816782100615862,0.0
198,2023-04-15,1331172.1044301612,300734,4.426410397328407,90.0
199,2023-04-16,1329910.3076375814,300734,4.422214673557301,0.0
200,2023-04-17,948518.5118978234,300734,3.154011558047389,110.0
201,2023-04-18,795378.7024132996,300734,2.6447914183740435,0.0
202,2023-04-19,800214.2839103289,300734,2.660870682763934,120.0
203,2023-04-20,687847.7527698805,300734,2.287229753768714,0.0
204,2023-04-21,729357.7323468907,300734,2.4252586416796595,100.0
205,2023-04-22,718753.9369409254,300734,2.3899989257647136,80.0
206,2023-04-23,654188.7355342787,300734,2.1753068676447582,80.0
207,2023-04-24,570870.9609882206,300734,1.8982587967713016,80.0
208,2023-04-25,512260.10811053327,300734,1.7033661245836296,80.0
209,2023-04-26,378141.2974806122,300734,1.257394566229998,0.0
210,2023-04-27,460320.7118768428,300734,1.530657364570826,250.0
211,2023-04-28,443237.4723822732,300734,1.4738522161853105,0.0
212,2023-04-29,468346.0529675365,300734,1.5573432101709035,250.0
213,2023-04-30,576233.5973566846,300734,1.9160906227985017,0.0
214,2023-05-01,1284297.529172897,300734,4.270543168291238,250.0
215,2023-05-02,401798.0280296928,300734,1.3360578718392095,40.0
216,2023-05-03,2891650.7013561376,285019,10.145466447346099,270.0
217,2023-05-04,939181.2875495476,285019,3.2951532618862167,0.0
218,2023-05-05,767279.0348752388,285019,2.692027671401692,0.0
219,2023-05-06,719971.4464705292,285019,2.5260471985044126,0.0
220,2023-05-07,626417.5378095396,285019,2.1978097523657705,0.0
221,2023-05-08,562343.6963035869,285019,1.9730042428876213,70.0
222,2023-05-09,505650.5734500751,285019,1.774094265470285,70.0
223,2023-05-10,474987.9503582166,285019,1.6665132863360568,90.0
224,2023-05-11,451741.7187977377,285019,1.5849529989149413,70.0
225,2023-05-12,435057.5133180539,285019,1.5264158295343606,370.0
226,2023-05-13,824350.290245502,285019,2.892264341133405,70.0
227,2023-05-14,539047.5227125938,285019,1.8912687319532866,0.0
228,2023-05-15,377319.1751116348,285019,1.323838674304642,0.0
229,2023-05-16,431046.0980813842,285019,1.5123416266332568,0.0
230,2023-05-17,327198.7802025996,285019,1.1479893628235296,20.0
231,2023-05-18,306991.8779277078,285019,1.077092677778351,0.0
232,2023-05-19,292658.51517009194,285019,1.0268035294843219,0.0
233,2023-05-20,314977.2518781616,285019,1.1051096659456443,0.0
234,2023-05-21,324653.52029031515,285019,1.1390592216319444,0.0
235,2023-05-22,262786.04634672817,285019,0.9219948366485328,0.0
236,2023-05-23,129508.6033434212,285019,0.45438585969153356,640.0
237,2023-05-24,41105.85840119661,285019,0.14422146734497213,120.0
238,2023-05-25,1159310.4508977532,288141,4.023413713764279,250.0
239,2023-05-26,754054.7791561866,288141,2.6169645387368914,0.0
240,2023-05-27,707428.5221955484,288141,2.455147036331339,250.0
241,2023-05-28,575280.8335413564,288141,1.9965254286663696,0.0
242,2023-05-29,551038.836747867,288141,1.9123930185147795,250.0
243,2023-05-30,430724.08519367065,288141,1.4948378925375794,0.0
244,2023-05-31,645538.4663430937,288141,2.240356167095601,250.0
245,2023-06-01,1231827.726206924,288141,4.275086593740301,0.0
246,2023-06-02,573547.2910070276,288141,1.9905091292354355,0.0
247,2023-06-03,498061.4319151903,288141,1.7285337106319139,20.0
248,2023-06-04,434794.8915429402,288141,1.5089657200569868,0.0
249,2023-06-05,365479.06393895776,288141,1.2684035383335164,0.0
250,2023-06-06,323968.9136020201,288141,1.1243416022087107,0.0
251,2023-06-07,291949.2617963034,288141,1.013216660580422,0.0
252,2023-06-08,317333.15426912176,288141,1.101312046078558,100.0
253,2023-06-09,314092.0334512075,288141,1.0900636613713686,80.0
254,2023-06-10,351381.30957769486,288141,1.2194769559961784,160.0
255,2023-06-11,364790.82167906006,288141,1.2660149776639216,80.0
256,2023-06-12,321438.4589772835,288141,1.115559600949825,0.0
257,2023-06-13,176697.14440952492,288141,0.6132315234885869,40.0
258,2023-06-14,2409361.958580069,292264,8.243786297936348,105.0
259,2023-06-15,849051.1282367745,292264,2.9050828300330336,0.0
260,2023-06-16,935600.1016340192,292264,3.2012156873033257,105.0
261,2023-06-17,696233.2899501023,292264,2.3822068060045107,20.0
262,2023-06-18,667226.1613590481,292264,2.2829570571779216,105.0
263,2023-06-19,534202.5697416164,292264,1.8278083162538539,0.0
264,2023-06-20,574090.3136242728,292264,1.9642867873712562,105.0
265,2023-06-21,518214.52100503794,292264,1.773104183221464,60.0
266,2023-06-22,470374.7823249034,292264,1.6094174524570368,60.0
267,2023-06-23,851495.5680751535,292264,2.913446637543979,360.0
268,2023-06-24,570042.0253637384,292264,1.9504353097327705,60.0
269,2023-06-25,517283.1457158618,292264,1.7699174230006494,60.0
270,2023-06-26,438980.3741117734,292264,1.5019994734615738,60.0
271,2023-06-27,431625.1992198143,292264,1.4768332713567676,60.0
272,2023-06-28,364154.2886051869,292264,1.2459772281402668,0.0
273,2023-06-29,342349.347268339,292264,1.171370224414704,0.0
274,2023-06-30,452090.2378392013,292264,1.5468557120931805,0.0
275,2023-07-01,1097982.1890544868,292264,3.7568164024802466,0.0
276,2023-07-02,545928.8199979397,292264,1.8679304327523738,0.0
277,2023-07-03,459527.7906899503,292264,1.5723037756615603,20.0
278,2023-07-04,220665.3338557677,292264,0.7550205767927891,730.0
279,2023-07-05,23840.85374694217,292264,0.0815730084681732,90.0
280,2023-07-06,917544.2273493522,232291,3.9499775167757347,30.0
281,2023-07-07,691588.1256494792,232291,2.9772489061112104,220.0
282,2023-07-08,526282.939313761,232291,2.265619155773409,30.0
283,2023-07-09,549056.3356343007,232291,2.3636573764558277,220.0
284,2023-07-10,434520.3031666731,232291,1.8705860458075134,20.0
285,2023-07-11,485325.3907129312,232291,2.0892991580084086,260.0
286,2023-07-12,370144.2631658202,232291,1.5934507284648145,0.0
287,2023-07-13,339912.0619342252,232291,1.4633027622001076,0.0
288,2023-07-14,341070.49527324433,232291,1.468289754115503,0.0
289,2023-07-15,336041.49145732523,232291,1.4466401688284316,0.0
290,2023-07-16,407082.3731944846,232291,1.7524672638823056,0.0
291,2023-07-17,305800.7345880713,232291,1.3164553710133897,20.0
292,2023-07-18,275541.1553159677,232291,1.1861895437876098,0.0
293,2023-07-19,237148.58688528524,232291,1.0209116448131235,0.0
294,2023-07-20,253450.49888061045,232291,1.091090480821945,90.0
295,2023-07-21,259264.91023361924,232291,1.116121202429794,90.0
296,2023-07-22,257711.2064347576,232291,1.109432592888909,90.0
297,2023-07-23,268321.90825936256,232291,1.1551110816147099,90.0
298,2023-07-24,269403.34085945133,232291,1.159766589577088,60.0
299,2023-07-25,177970.95232599822,232291,0.766155177454134,40.0
300,2023-07-26,2315536.9691286744,291506,7.943359550502132,100.0
301,2023-07-27,898712.158774714,291506,3.0829971210702833,80.0
302,2023-07-28,728566.8573307054,291506,2.49932027927626,80.0
303,2023-07-29,686409.3450740487,291506,2.3547005724549366,80.0
304,2023-07-30,635104.4932240386,291506,2.17870127278354,80.0
305,2023-07-31,716077.9874063884,291506,2.4564776965358806,0.0
306,2023-08-01,1384144.8032173917,291506,4.748254935464079,0.0
307,2023-08-02,645441.7047156731,291506,2.2141626749215217,70.0
308,2023-08-03,548428.8649446988,291506,1.8813638996957138,90.0
309,2023-08-04,862907.5416532494,291506,2.96017077402609,370.0
310,2023-08-05,588726.604234337,291506,2.0196037276568477,70.0
311,2023-08-06,516058.2883017852,291506,1.7703178950065699,70.0
312,2023-08-07,437928.68365647976,291506,1.5022973237479837,70.0
313,2023-08-08,423320.05535037257,291506,1.4521829922896015,0.0
314,2023-08-09,379727.0408035645,291506,1.3026388506705333,0.0
315,2023-08-10,375299.3137397199,291506,1.2874497051166012,20.0
316,2023-08-11,363930.135601721,291506,1.2484481815184627,0.0
317,2023-08-12,373969.0816175129,291506,1.2828863955373575,0.0
318,2023-08-13,369228.73405492416,291506,1.2666248175163604,0.0
319,2023-08-14,341056.2041094312,291506,1.1699800488135106,0.0
320,2023-08-15,185954.96666620905,291506,0.637911283699852,1560.0
321,2023-08-16,47885.16639436062,291506,0.16426820166432463,0.0
322,2023-08-17,1933791.009009868,327050,5.912829870080624,20.0
323,2023-08-18,1385083.7781878393,327050,4.235082642372235,0.0
324,2023-08-19,1181433.3919966735,327050,3.6123937991031143,0.0
325,2023-08-20,1056305.5209088277,327050,3.2297982599260897,0.0
326,2023-08-21,852622.9731304806,327050,2.60701107821581,0.0
327,2023-08-22,766521.5800078706,327050,2.343744320464365,0.0
328,2023-08-23,680397.6737742336,327050,2.080408725804108,0.0
329,2023-08-24,766264.2873104196,327050,2.342957612935085,400.0
330,2023-08-25,664892.5725940941,327050,2.032999763320881,0.0
331,2023-08-26,757035.5198687249,327050,2.3147393972442285,300.0
332,2023-08-27,657421.4358918614,327050,2.0101557434394173,0.0
333,2023-08-28,726647.6442204056,327050,2.22182432111422,300.0
334,2023-08-29,535776.664695758,327050,1.6382102574400184,0.0
335,2023-08-30,457667.4259877189,327050,1.399380602316829,0.0
336,2023-08-31,552851.2513303484,327050,1.6904181358518526,0.0
337,2023-09-01,1167271.0370813564,327050,3.5690904665383165,0.0
338,2023-09-02,687532.7218904209,327050,2.10222510897545,0.0
339,2023-09-03,573595.4750623334,327050,1.753846430400041,20.0
340,2023-09-04,517898.0383816334,327050,1.5835439179991848,70.0
341,2023-09-05,320134.8307240178,327050,0.9788559263843993,110.0
342,2023-09-06,2107643.6826426336,286662,7.352365094231651,70.0
343,2023-09-07,846766.9009569783,286662,2.953886113112231,70.0
344,2023-09-08,772903.7602044605,286662,2.6962197996402053,70.0
345,2023-09-09,780076.0877876563,286662,2.7212399543282904,70.0
346,2023-09-10,632893.8118807044,286662,2.2078050522242374,20.0
347,2023-09-11,480606.7583675639,286662,1.6765624964856307,0.0
348,2023-09-12,409161.2376597024,286662,1.4273298786016368,0.0
349,2023-09-13,369917.2326112261,286662,1.290429957968709,0.0
350,2023-09-14,379916.4170787247,286662,1.3253114018555816,70.0
351,2023-09-15,705310.6537621836,286662,2.4604260549433956,370.0
352,2023-09-16,615631.90615057,286662,2.147588121727226,70.0
353,2023-09-17,452970.9452806165,286662,1.5801569279521406,90.0
354,2023-09-18,362700.5299490325,286662,1.265255003973434,70.0
355,2023-09-19,335653.0975391667,286662,1.1709019595871328,70.0
356,2023-09-20,285588.14730101085,286662,0.9962539412304765,0.0
357,2023-09-21,269782.4015705813,286662,0.9411167213323751,0.0
358,2023-09-22,271251.7097418409,286662,0.9462422983926746,0.0
359,2023-09-23,309060.92056938924,286662,1.0781370414264508,0.0
360,2023-09-24,311948.5877471333,286662,1.0882104630091651,0.0
361,2023-09-25,247675.39462246775,286662,0.8639979998132565,0.0
362,2023-09-26,126307.91004211,286662,0.44061616134021947,1140.0
363,2023-09-27,59322.90653424713,286662,0.20694374048268388,0.0
364,2023-09-28,2889254.3625568,361747,7.9869476804418555,460.0
365,2023-09-29,2504952.9585681893,361747,6.924599121950394,620.0
366,2023-09-30,2389715.86640822,361747,6.60604197521533,460.0
367,2023-10-01,3332432.568735632,361747,9.21205308885943,780.0
368,2023-10-02,1497394.330795755,361747,4.139341392729601,60.0
369,2023-10-03,1454227.180753376,361747,4.020011722981465,400.0
370,2023-10-04,1204914.7074709476,361747,3.3308215616741745,60.0
371,2023-10-05,1618717.1162063454,361747,4.474721604343216,800.0
372,2023-10-06,1078458.4226228886,361747,2.981250494469584,70.0
373,2023-10-07,1021337.6142179609,361747,2.823347848684193,70.0
374,2023-10-08,925864.7267576206,361747,2.5594261369344338,70.0
375,2023-10-09,748776.7725105028,361747,2.069890759316602,70.0
376,2023-10-10,667889.763006185,361747,1.8462897080174403,90.0
377,2023-10-11,600693.631104293,361747,1.660535211361236,70.0
378,2023-10-12,629819.0139410221,361747,1.7410483402516734,240.0
379,2023-10-13,607648.0466324984,361747,1.6797597399079975,0.0
380,2023-10-14,657621.2183620712,361747,1.8179037237684659,240.0
381,2023-10-15,623535.4622357199,361747,1.723678322793886,0.0
382,2023-10-16,742567.4177257061,361747,2.0527258490760287,240.0
383,2023-10-17,414791.70100880327,361747,1.1466348055652245,60.0
384,2023-10-18,2350676.063089031,240268,9.783558622409272,270.0
385,2023-10-19,934380.975575161,240268,3.8889114471138937,0.0
386,2023-10-20,720573.4858811793,240268,2.99904059583956,0.0
387,2023-10-21,667268.5582384729,240268,2.7771844700021346,0.0
388,2023-10-22,546177.9627371207,240268,2.2732031012749125,0.0
389,2023-10-23,470054.8989965705,240268,1.9563774576579922,100.0
390,2023-10-24,432767.3572664295,240268,1.8011859975794926,80.0
391,2023-10-25,420964.8172425022,240268,1.7520636008228403,80.0
392,2023-10-26,378019.6990487032,240268,1.5733251995634174,80.0
393,2023-10-27,396394.6783588318,240268,1.649802214022807,380.0
394,2023-10-28,370789.8539112584,240268,1.5432344461653587,0.0
395,2023-10-29,341464.0475765969,240268,1.4211798807023694,0.0
396,2023-10-30,348760.28098965995,240268,1.451546943370153,0.0
397,2023-10-31,364876.43970253534,240268,1.5186227034084245,0.0
398,2023-11-01,826234.4745931224,240268,3.438803646732492,0.0
399,2023-11-02,391707.01840969344,240268,1.6302920838800565,0.0
400,2023-11-03,513493.8811919194,240268,2.1371713303141466,20.0
401,2023-11-04,342629.8904655018,240268,1.426032141048753,0.0
402,2023-11-05,297552.2513207477,240268,1.2384181469057374,0.0
403,2023-11-06,244218.17760581872,240268,1.016440714559653,0.0
404,2023-11-07,130300.7543237007,240268,0.5423142254636518,920.0
405,2023-11-08,76328.70547234318,240268,0.3176815284280186,60.0
406,2023-11-09,4716061.8931556605,366502,12.867765777964815,60.0
407,2023-11-10,3529668.5871872203,366502,9.63069393123972,80.0
408,2023-11-11,3056997.151799229,366502,8.341010831589537,60.0
409,2023-11-12,2541221.0615787557,366502,6.9337167643798825,60.0
410,2023-11-13,1925082.1731236724,366502,5.252582995791762,60.0
411,2023-11-14,1726538.884011416,366502,4.710858014448532,60.0
412,2023-11-15,1533548.2250619535,366502,4.184283373793195,0.0
413,2023-11-16,1869959.656707236,366502,5.102181316083503,0.0
414,2023-11-17,1485364.745835087,366502,4.052814843670941,80.0
415,2023-11-18,1456742.6761897146,366502,3.974719581856892,60.0
416,2023-11-19,1328177.9316511804,366502,3.623930924391082,60.0
417,2023-11-20,1196023.4665618362,366502,3.263347721327131,60.0
418,2023-11-21,1077961.805559482,366502,2.941216707028835,60.0
419,2023-11-22,945006.7721028244,366502,2.578449154719004,60.0
420,2023-11-23,1045479.2692099224,366502,2.8525881692594375,300.0
421,2023-11-24,1132927.9427321574,366502,3.0911917062721552,160.0
422,2023-11-25,1222038.4374716722,366502,3.3343295192704874,310.0
423,2023-11-26,1256362.5144679083,366502,3.4279826971419207,200.0
424,2023-11-27,1194251.946472067,366502,3.258514132179543,90.0
425,2023-11-28,773061.9585413033,366502,2.1092980626062157,40.0
426,2023-11-29,720312.0069781675,202021,3.5655303506970437,0.0
427,2023-11-30,373737.36348184734,202021,1.8499926417642094,0.0
428,2023-12-01,788373.1962742743,202021,3.9024319069516253,0.0
429,2023-12-02,531039.2627773194,202021,2.628633967643559,0.0
430,2023-12-03,448699.5108688278,202021,2.2210538056381655,20.0
431,2023-12-04,380703.2631172552,202021,1.8844737087592636,70.0
432,2023-12-05,339268.1070801483,202021,1.6793704965332727,70.0
433,2023-12-06,263587.92676680913,202021,1.3047550837131245,70.0
434,2023-12-07,219727.8779630404,202021,1.0876486997046861,70.0
435,2023-12-08,392047.2031039934,202021,1.9406259898921072,370.0
436,2023-12-09,334788.3658194532,202021,1.657195864882627,70.0
437,2023-12-10,338072.2024109912,202021,1.6734507918037786,20.0
438,2023-12-11,271929.8519590443,202021,1.3460474503098405,0.0
439,2023-12-12,248825.3658508207,202021,1.231680695822814,0.0
440,2023-12-13,175502.68613528716,202021,0.8687348648669553,0.0
441,2023-12-14,151790.44519519684,202021,0.7513597358452677,0.0
442,2023-12-15,149457.45084061168,202021,0.7398114594057632,0.0
443,2023-12-16,197663.6818795241,202021,0.9784313604997704,0.0
444,2023-12-17,156552.00825292684,202021,0.7749293798809374,20.0
445,2023-12-18,142954.71920206997,202021,0.7076230649391398,0.0
446,2023-12-19,65160.87541096854,202021,0.3225450592313103,700.0
447,2023-12-20,28668.628631422765,202021,0.1419091511843955,0.0
448,2023-12-21,1916124.381027733,279224,6.862319789945467,150.0
449,2023-12-22,1202329.2357883183,279224,4.305966663998504,120.0
450,2023-12-23,1021709.915235209,279224,3.659104930934336,210.0
451,2023-12-24,780092.674934635,279224,2.7937880516525624,120.0
452,2023-12-25,782463.302325864,279224,2.8022781076335272,190.0
453,2023-12-26,620119.1559543348,279224,2.220866243425833,120.0
454,2023-12-27,656088.281363857,279224,2.3496844159665966,90.0
455,2023-12-28,559424.2344023725,279224,2.003496241019298,0.0
456,2023-12-29,525063.4767727515,279224,1.8804382029222113,0.0
457,2023-12-30,466049.3376637667,279224,1.669087677505396,0.0
458,2023-12-31,575136.3106408633,279224,2.0597667487066413,0.0
459,2024-01-01,1223994.5595912775,279224,4.383557858892063,0.0
460,2024-01-02,697528.5251336833,279224,2.4980966003412433,60.0
461,2024-01-03,570858.1285722869,279224,2.044445064078614,80.0
462,2024-01-04,494615.0165982695,279224,1.7713914871152534,60.0
463,2024-01-05,473660.4998828731,279224,1.696345944055214,60.0
464,2024-01-06,450405.86479029554,279224,1.613062862756409,60.0
465,2024-01-07,466384.7318927509,279224,1.6702888429818028,60.0
466,2024-01-08,390471.2972006327,279224,1.398415957083319,60.0
467,2024-01-09,237670.64116292525,279224,0.8511827105224667,40.0
468,2024-01-10,3180584.56371361,281280,11.30753897793519,120.0
469,2024-01-11,1198615.7220274748,281280,4.261290251804162,80.0
470,2024-01-12,931770.9557426884,281280,3.3126100531238922,80.0
471,2024-01-13,863652.1158464309,281280,3.0704355654381077,80.0
472,2024-01-14,783928.5334615114,281280,2.787004171862597,80.0
473,2024-01-15,630142.4250755974,281280,2.2402674384086936,0.0
474,2024-01-16,724488.2876270676,281280,2.5756836164216,0.0
475,2024-01-17,543782.9676289828,281280,1.9332443388402405,120.0
476,2024-01-18,551447.8179616573,281280,1.9604942333676667,80.0
477,2024-01-19,830662.2886141887,281280,2.953150912308691,380.0
478,2024-01-20,601957.3030971556,281280,2.1400643597026296,80.0
479,2024-01-21,525417.112956829,281280,1.8679504869056778,80.0
480,2024-01-22,421676.7738770575,281280,1.4991352882432363,40.0
481,2024-01-23,383944.859951913,281280,1.3649916807164142,40.0
482,2024-01-24,371661.4676545953,281280,1.3213220550860187,40.0
483,2024-01-25,371136.8256578788,281280,1.3194568602740289,40.0
484,2024-01-26,411249.93729070114,281280,1.4620660455443015,470.0
485,2024-01-27,391743.40937407344,281280,1.3927168990830257,40.0
486,2024-01-28,379617.4096757707,281280,1.3496068318962269,350.0
487,2024-01-29,339077.8148714239,281280,1.2054814237465297,0.0
488,2024-01-30,171310.84346978355,281280,0.6090402569318243,780.0
489,2024-01-31,61171.564423608295,281280,0.21747569832056418,0.0
490,2024-02-01,3295919.0935942456,308434,10.685978502999816,0.0
491,2024-02-02,1826583.3277558568,308434,5.9221205436361,0.0
492,2024-02-03,1566166.5937946162,308434,5.077801389582913,180.0
493,2024-02-04,1135194.3903324534,308434,3.6805098994678063,0.0
494,2024-02-05,1324389.758567034,308434,4.2939162302697955,600.0
495,2024-02-06,957670.9416874064,308434,3.1049460879390938,0.0
496,2024-02-07,1280118.2166788385,308434,4.150379713905855,650.0
497,2024-02-08,958884.5551536185,308434,3.1088808469676446,0.0
498,2024-02-09,1747316.6236722465,308434,5.665123247347071,1110.0
499,2024-02-10,1001118.6206481477,308434,3.2458114885134184,20.0
500,2024-02-11,801458.608883111,308434,2.598476850422168,80.0
501,2024-02-12,634997.1043909246,308434,2.0587779051301887,0.0
502,2024-02-13,569705.9673901536,308434,1.8470919788030942,0.0
503,2024-02-14,515524.3050957501,308434,1.6714250215467494,0.0
504,2024-02-15,546108.6319257158,308434,1.7705850584751222,100.0
505,2024-02-16,765657.0116298612,308434,2.4824014590799366,80.0
506,2024-02-17,662598.0968124347,308434,2.1482654208434697,100.0
507,2024-02-18,618938.1147126957,308434,2.0067116942772056,80.0
508,2024-02-19,613739.8565108143,308434,1.9898579809969532,80.0
509,2024-02-20,365752.36229165207,308434,1.1858367180390361,200.0
510,2024-02-21,851216.9131329975,184031,4.625399596442977,105.0
511,2024-02-22,355081.15591789223,184031,1.9294638181496173,160.0
512,2024-02-23,369388.0809097437,184031,2.007205747454199,105.0
513,2024-02-24,388508.6623900409,184031,2.111104446479348,160.0
514,2024-02-25,364214.7605369944,184031,1.979094611978386,105.0
515,2024-02-26,320607.83711795334,184031,1.7421403845979935,0.0
516,2024-02-27,278870.9004626895,184031,1.5153474168085241,105.0
517,2024-02-28,289266.646609366,184031,1.571836519985035,0.0
518,2024-02-29,297006.71957341774,184031,1.6138950479724488,60.0
519,2024-03-01,834821.017831575,184031,4.536306480058116,300.0
520,2024-03-02,378553.5376809613,184031,2.057009621645056,120.0
521,2024-03-03,261952.0989973721,184031,1.4234128978127167,20.0
522,2024-03-04,217390.9381878726,184031,1.181273471251434,120.0
523,2024-03-05,180658.77093374715,184031,0.9816757553550606,0.0
524,2024-03-06,185005.2625244998,184031,1.0052940130983357,60.0
525,2024-03-07,161579.33181659906,184031,0.8780006184642754,0.0
526,2024-03-08,165409.5531084806,184031,0.898813532005372,0.0
527,2024-03-09,166174.00475925117,184031,0.9029674606954871,0.0
528,2024-03-10,157684.0790474818,184031,0.8568343325172487,20.0
529,2024-03-11,137362.40599783158,184031,0.7464090615050267,0.0
530,2024-03-12,62444.81704931376,184031,0.3393168381920098,760.0
531,2024-03-13,14325.505413918783,184031,0.07784289284913294,0.0
532,2024-03-14,800391.7973573811,157330,5.08734378286011,280.0
533,2024-03-15,554988.795274701,157330,3.527545892548789,0.0
534,2024-03-16,649371.9162094388,157330,4.127451320215082,280.0
535,2024-03-17,422585.8333040729,157330,2.6859838130304006,20.0
